IdOportunidad,IdEmpresa,IdPropietario,TipoDivisaAjuste,Zona,Importe,FechaCierre,Participantes,ImporteEnMXN,ClasificacionZona,RangoImporte,RendimientoPorZona,AñoCierre,MesCierre,ImporteAcumulado,CrecimientoRelativo
006UG000004Oz87YAC,0013f00000Af2T8AAJ,0053f000000naCIAAY,MXN,ZONA 1,270000,08/01/2024,300,270000,Central,Bajo,900,2024,1,36011464,65.6878963
006UG0000057pe2YAA,001UG000004XgZFYA0,0053f000000naCIAAY,MXN,ZONA 1,90000,08/01/2024,20,90000,Central,Bajo,4500,2024,1,36101464,65.85456296
006UG000005GAVBYA4,0018X00003HsG8eQAF,0053f000000nLxxAAE,MXN,ZONA 4,1200000,08/01/2024,0,1200000,Periferica,Medio,1200000,2024,1,10056500,71.34892086
006UG000005xlJOYAY,0018X00003B4tX7QAJ,0053f000000naCIAAY,MXN,ZONA 1,503316,08/01/2024,0,503316,Central,Bajo,503316,2024,1,36604780,66.78662963
006UG0000062Ts6YAE,0014100001uMsAlAAK,0053f000000naCIAAY,MXN,ZONA 1,504000,08/01/2024,75,504000,Central,Bajo,6720,2024,1,37108780,67.71996296
006UG000007DdM5YAK,0013f000009meLyAAI,0053f000000naCIAAY,MXN,ZONA 1,540000,08/01/2024,20,540000,Central,Bajo,27000,2024,1,37648780,68.71996296
006UG000007DhUYYA0,001UG000008bxCeYAI,0053f000000naCIAAY,MXN,ZONA 1,317450,08/01/2024,5,317450,Central,Bajo,63490,2024,1,37966230,69.30783333
006UG000008lt7iYAA,0018X000031beMcQAI,0053f000000naCIAAY,MXN,ZONA 1,712800,08/01/2024,25,712800,Central,Bajo,28512,2024,1,38679030,70.62783333
006UG000008wkQuYAI,0013f00000594rxAAA,00541000007MjfrAAC,MXN,ZONA 2,657000,08/01/2024,0,657000,Central,Bajo,657000,2024,1,16884400,15.08038095
006UG0000094fiZYAQ,0014100001uMqsxAAC,00541000007Mjg5AAC,MXN,ZONA 3,166500,08/01/2024,1,166500,Periferica,Bajo,166500,2024,1,23194888,22.194888
006UG0000094TshYAE,0014100001l5RQgAAM,00541000007Mjg5AAC,MXN,ZONA 3,80000,08/01/2024,40,80000,Periferica,Bajo,2000,2024,1,23274888,22.274888
006UG0000099nltYAA,001UG000007yuszYAA,0058X00000GBaShQAL,MXN,ZONA 2,56000,08/01/2024,0,56000,Central,Bajo,56000,2024,1,12133878.6,16.97611644
006UG000009BqZBYA0,0014100001uMsHYAA0,0058X00000GnzGnQAJ,MXN,ZONA 5,218809,08/01/2024,0,218809,Periferica,Bajo,218809,2024,1,993136,3.751892363
006UG000009CKH7YAO,001UG000009yK1tYAE,00541000007MjftAAC,MXN,ZONA 2,192000,08/01/2024,120,192000,Central,Bajo,1600,2024,1,10859319,91.02812712
006UG000003HaVBYA0,001UG000002D3OlYAK,0058X00000FQMA0QAP,USD,ZONA 1,42500,31/07/2024,156,858500,Central,Bajo,5503.205128,2024,7,6187264,8.754783376
006UG000003lE4EYAU,0013f0000059OSpAAM,0052M000008ag3jQAA,MXN,ZONA 5,0,31/07/2024,0,0,Periferica,Muy Bajo,0,2024,7,9564752,35.34245243
006UG000003lJQUYA2,0012M00002BOY7YQAX,0052M000008ag3jQAA,MXN,ZONA 5,0,31/07/2024,0,0,Periferica,Muy Bajo,0,2024,7,9564752,35.34245243
006UG000004P94EYAS,0013f000002IHvcAAG,00541000002payqAAA,MXN,ZONA 3,150000,31/07/2024,0,150000,Periferica,Bajo,150000,2024,7,5670275,17.90091667
006UG000004Tm5NYAS,0014100001uMr9hAAC,0058X00000GIoK5QAL,MXN,ZONA 4,500000,31/07/2024,0,500000,Periferica,Bajo,500000,2024,7,21549932,16.95827667
006UG000004yTOFYA2,0018X00003HsEheQAF,0053f000000ERMNAA4,MXN,ZONA 2,650000,31/07/2024,0,650000,Central,Bajo,650000,2024,7,18724682,62.51720676
006UG000005ofEoYAI,0014100001uMuboAAC,0058X00000GIoK5QAL,MXN,ZONA 4,200000,31/07/2024,0,200000,Periferica,Bajo,200000,2024,7,21749932,17.12494333
006UG000005qcCnYAI,001UG000006rJ9MYAU,0053f000000mM3KAAU,MXN,ZONA 4,0,31/07/2024,0,0,Periferica,Muy Bajo,0,2024,7,19020453,67.74034333
006UG000005z5G1YAI,0018X000038QZ8HQAW,0058X00000GIoJvQAL,MXN,ZONA 4,150000,31/07/2024,0,150000,Periferica,Bajo,150000,2024,7,12619456,4.673751519
006UG0000062vV0YAI,0013f00000342CSAAY,0052M000008ag3jQAA,MXN,ZONA 5,282850,31/07/2024,20,282850,Periferica,Bajo,14142.5,2024,7,9847602,36.41717582
006UG0000062wxJYAQ,0013f00000342CSAAY,0052M000008ag3jQAA,MXN,ZONA 5,384700,31/07/2024,20,384700,Periferica,Bajo,19235,2024,7,10232302,37.87889081
006UG000006Be9xYAC,0018X000038PzXyQAK,005UG000000eQVFYA2,MXN,ZONA 4,80000,31/07/2024,50,80000,Periferica,Bajo,1600,2024,7,8928900,60.57862069
006UG000006BeQ5YAK,001UG000006JsFmYAK,005UG000000eQVFYA2,MXN,ZONA 4,80000,31/07/2024,0,80000,Periferica,Bajo,80000,2024,7,9008900,61.13034483
006UG000006BZByYAO,001UG000006JsFmYAK,005UG000000eQVFYA2,MXN,ZONA 4,22000,31/07/2024,0,22000,Periferica,Muy Bajo,22000,2024,7,9030900,61.28206897
006UG000006eFEfYAM,001UG000007hhthYAA,005UG000000eQVFYA2,MXN,ZONA 4,789000,31/07/2024,0,789000,Periferica,Bajo,789000,2024,7,9819900,66.72344828
006UG000006eHOTYA2,001UG000005N0SgYAK,0058X00000Gotl2QAB,USD,ZONA 1,9200,31/07/2024,0,185840,Central,Bajo,185840,2024,7,16764446,17.77654003
006UG000006ibbVYAQ,0018X00003MaaObQAJ,00541000007MjgwAAC,MXN,ZONA 5,60000,31/07/2024,10,60000,Periferica,Bajo,6000,2024,7,8548000,13.24666667
006UG000006iYFTYA2,0018X00003MaaObQAJ,00541000007MjgwAAC,MXN,ZONA 5,25000,31/07/2024,10,25000,Periferica,Muy Bajo,2500,2024,7,8573000,13.28833333
006UG000006jeM2YAI,001UG000007l02AYAQ,005UG000000eQVFYA2,MXN,ZONA 4,300000,31/07/2024,0,300000,Periferica,Bajo,300000,2024,7,10119900,68.79241379
006UG0000077nrBYAQ,0013f0000058v0uAAA,0058X00000FQzgUQAT,MXN,ZONA 2,0,31/07/2024,0,0,Central,Muy Bajo,0,2024,7,12445486,54.31327111
006UG000007DyGsYAK,0018X00003EyJmKQAV,0058X00000FQMA0QAP,USD,ZONA 1,15000,31/07/2024,0,303000,Central,Bajo,303000,2024,7,6490264,9.232490383
006UG000007idbAYAQ,001UG000009FDNxYAO,005UG000000Q3VJYA0,MXN,ZONA 4,0,31/07/2024,0,0,Periferica,Muy Bajo,0,2024,7,12607440,21.40526035
006UG000007JUpZYAW,001UG000008PqLOYA0,00541000007MjfrAAC,MXN,ZONA 2,310000,31/07/2024,0,310000,Central,Bajo,310000,2024,7,17194400,15.37561905
006UG000007l92DYAQ,001UG000007a5q8YAA,0058X00000FQMA0QAP,USD,ZONA 1,47800,31/07/2024,0,965560,Central,Bajo,965560,2024,7,7455824,10.75478338
006UG000007lBQbYAM,001UG0000076XBpYAM,0058X00000FQMA0QAP,USD,ZONA 1,17800,31/07/2024,18,359560,Central,Bajo,19975.55556,2024,7,7815384,11.32166236
006UG000007mxPxYAI,001UG000009KajhYAC,00541000007MjgZAAS,MXN,ZONA 3,0,31/07/2024,0,0,Periferica,Muy Bajo,0,2024,7,7860000,42.88609715
006UG000007nGE6YAM,001UG000009HfhXYAS,0053f000000ERMNAA4,MXN,ZONA 2,120000,31/07/2024,0,120000,Central,Bajo,120000,2024,7,18844682,62.92426653
006UG000007PcPTYA0,0013f000002HosBAAS,0053f000000mM2bAAE,MXN,ZONA 4,150000,31/07/2024,8,150000,Periferica,Bajo,18750,2024,7,328000,2.28
006UG000007QteLYAS,0012M000026Vd14QAC,005UG000000Q3VJYA0,MXN,ZONA 4,130000,31/07/2024,0,130000,Periferica,Bajo,130000,2024,7,12737440,21.63628932
006UG000007scM4YAI,0014100001uMqdKAAS,00541000007MjhWAAS,MXN,ZONA 2,138000,31/07/2024,0,138000,Central,Bajo,138000,2024,7,12847900,13.35519553
006UG000007ugGfYAI,0013f000004a1hxAAA,0053f000000nxsgAAA,USD,ZONA 1,36000,31/07/2024,30,727200,Central,Bajo,24240,2024,7,4510862,33.35538462
006UG000007wQ9OYAU,0014100001vcN8mAAE,0053f000000mM2bAAE,MXN,ZONA 4,140000,31/07/2024,35,140000,Periferica,Bajo,4000,2024,7,468000,3.68
006UG00000879jVYAQ,001UG000009EfNtYAK,0058X00000Gotl2QAB,USD,ZONA 1,0,31/07/2024,0,0,Central,Muy Bajo,0,2024,7,16764446,17.77654003
006UG000008a1FZYAY,0013f0000036WOmAAM,00541000007MjfrAAC,MXN,ZONA 2,0,31/07/2024,0,0,Central,Muy Bajo,0,2024,7,17194400,15.37561905
006UG000008aAPFYA2,0014100001uNFpfAAG,00541000007MjfrAAC,MXN,ZONA 2,0,31/07/2024,0,0,Central,Muy Bajo,0,2024,7,17194400,15.37561905
006UG000008gKwzYAE,0018X00003EytDZQAZ,0058X00000GBaShQAL,MXN,ZONA 2,45000,31/07/2024,0,45000,Central,Muy Bajo,45000,2024,7,12178878.6,17.04278311
006UG000008HByYYAW,0014100001uMuEiAAK,00541000007MjgZAAS,MXN,ZONA 3,360000,31/07/2024,25,360000,Periferica,Bajo,14400,2024,7,8220000,44.8961474
006UG000008IwSLYA0,0014100001zzCTpAAM,00541000007MjgwAAC,MXN,ZONA 5,208000,31/07/2024,70,208000,Periferica,Bajo,2971.428571,2024,7,8781000,13.635
006UG000008jNofYAE,001UG00000AZr28YAD,00541000007Mjg1AAC,USD,ZONA 1,15000,31/07/2024,0,303000,Central,Bajo,303000,2024,7,7250887.6,4.091557896
006UG000008RmrxYAC,0013f000006z2cXAAQ,00541000002payeAAA,MXN,ZONA 3,0,31/07/2024,0,0,Periferica,Muy Bajo,0,2024,7,17398006,57.18731104
006UG0000093kZ0YAI,0014100001uMqPsAAK,00541000007MjgVAAS,MXN,ZONA 3,46500,31/07/2024,25,46500,Periferica,Muy Bajo,1860,2024,7,10179904,17.34216937
006UG0000024nsEYAQ,0014100001uMrXIAA0,005UG000000eQVFYA2,MXN,ZONA 4,104600,30/07/2024,23,104600,Periferica,Bajo,4547.826087,2024,7,10224500,69.5137931
006UG0000037sQBYAY,0014100001uMu64AAC,0058X00000GIoK5QAL,MXN,ZONA 4,500000,30/07/2024,0,500000,Periferica,Bajo,500000,2024,7,22249932,17.54161
006UG000006okXFYAY,0018X00003O5aCnQAJ,0058X00000FQMA0QAP,MXN,ZONA 1,74000,30/07/2024,20,74000,Central,Bajo,3700,2024,7,7889384,11.43833008
006UG000007LibWYAS,0014100001uMs7GAAS,0052M000008g7RkQAI,MXN,ZONA 4,945000,30/07/2024,25,945000,Periferica,Bajo,37800,2024,7,14292345,3.361610998
006UG000007uK4rYAE,0014100001vcGNWAA2,00541000007MjgXAAS,MXN,ZONA 3,510000,30/07/2024,20,510000,Periferica,Bajo,25500,2024,7,12489938,8.355758801
006UG000007vzifYAA,0014100001uMq6WAAS,00541000007MjftAAC,MXN,ZONA 2,278500,30/07/2024,25,278500,Central,Bajo,11140,2024,7,11137819,93.38829661
006UG0000080KIHYA2,001UG000009bkrXYAQ,00541000007MjiFAAS,MXN,ZONA 2,593000,30/07/2024,0,593000,Central,Bajo,593000,2024,7,10917314,66.39082716
006UG000008jl2zYAA,001UG00000AagxSYAR,005UG000001hsRBYAY,MXN,ZONA 4,0,30/07/2024,0,0,Periferica,Muy Bajo,0,2024,7,19358746,232.2379036
006UG000008y2iHYAQ,0014100001uMsHYAA0,0058X00000GnzGoQAJ,MXN,ZONA 5,336000,30/07/2024,16,336000,Periferica,Bajo,21000,2024,7,3587448,5.833234286
006UG0000093a8DYAQ,0014100001l5QMFAA2,0053f000000nLxxAAE,MXN,ZONA 4,55000,30/07/2024,27,55000,Periferica,Bajo,2037.037037,2024,7,10111500,71.74460432
006UG0000094oaYYAQ,001UG00000B32GhYAJ,00541000002payeAAA,MXN,ZONA 3,195500,30/07/2024,60,195500,Periferica,Bajo,3258.333333,2024,7,17593506,57.84115719
006UG000006mwJCYAY,0014100001uMqPsAAK,00541000007MjgVAAS,MXN,ZONA 3,46500,29/07/2024,20,46500,Periferica,Muy Bajo,2325,2024,7,10226404,17.42595315
006UG000007mf9hYAA,0014100001uMq8kAAC,00541000007MjgXAAS,MXN,ZONA 3,215000,29/07/2024,20,215000,Periferica,Bajo,10750,2024,7,12704938,8.516807491
006UG000007sNtFYAU,001UG000008QTpmYAG,005UG000000eQVFYA2,MXN,ZONA 4,80000,29/07/2024,0,80000,Periferica,Bajo,80000,2024,7,10304500,70.06551724
006UG000008vQsPYAU,0014100001uMqXQAA0,0053f000000mM3KAAU,MXN,ZONA 4,130800,29/07/2024,28,130800,Periferica,Bajo,4671.428571,2024,7,19151253,68.21305746
006UG000007soVGYAY,001UG000009S6TVYA0,00541000007MjhWAAS,MXN,ZONA 2,320000,27/07/2024,0,320000,Central,Bajo,320000,2024,7,13167900,13.71273743
006UG000006h3K9YAI,0014100001uMqtqAAC,00541000007MjgwAAC,MXN,ZONA 5,480000,26/07/2024,15,480000,Periferica,Bajo,32000,2024,7,9261000,14.435
006UG000006iVpRYAU,0014100001zzCTpAAM,00541000007MjgwAAC,MXN,ZONA 5,224000,26/07/2024,15,224000,Periferica,Bajo,14933.33333,2024,7,9485000,14.80833333
006UG000006m6kPYAQ,0014100001uMqtnAAC,00541000007MjgwAAC,MXN,ZONA 5,200000,26/07/2024,25,200000,Periferica,Bajo,8000,2024,7,9685000,15.14166667
006UG000008dmxwYAA,0013f000009ljtoAAA,0058X00000FQuLgQAL,MXN,ZONA 5,145000,26/07/2024,0,145000,Periferica,Bajo,145000,2024,7,10840270,156.3333817
006UG000008hPEfYAM,0014100001uMsSOAA0,00541000007MjhzAAC,MXN,ZONA 2,664578,26/07/2024,0,664578,Central,Bajo,664578,2024,7,664578,0
006UG000008zdZKYAY,0014100001bPuldAAC,0053f000000ETPiAAO,MXN,ZONA 3,490920,26/07/2024,20,490920,Periferica,Bajo,24546,2024,7,1243820,22.0337037
006UG000008zeryYAA,0014100001bPuldAAC,0053f000000ETPiAAO,MXN,ZONA 3,490920,26/07/2024,20,490920,Periferica,Bajo,24546,2024,7,1734740,31.12481481
006UG000008zLhFYAU,0014100001uNFoZAAW,00541000007MjhWAAS,MXN,ZONA 2,135000,26/07/2024,31,135000,Central,Bajo,4354.83871,2024,7,13302900,13.86357542
0068X00001MOmUuQAL,0013f000002IHvcAAG,00541000002payqAAA,MXN,ZONA 3,475847,25/07/2024,0,475847,Periferica,Bajo,475847,2024,7,6146122,19.48707333
0068X00001MPeJhQAL,0014100001vcN9GAAU,00541000002payqAAA,MXN,ZONA 3,400000,25/07/2024,0,400000,Periferica,Bajo,400000,2024,7,6546122,20.82040667
006UG000007uV0LYAU,001UG000009UPwfYAG,00541000002payqAAA,MXN,ZONA 3,0,25/07/2024,0,0,Periferica,Muy Bajo,0,2024,7,6546122,20.82040667
006UG000003lECHYA2,0013f000003VuL9AAK,0053f000000FejbAAC,USD,ZONA 1,62000,24/07/2024,108,1252400,Central,Medio,11596.2963,2024,7,15427628.8,0.818438095
006UG0000067TEjYAM,0018X000031bfX5QAI,0053f000000nLxxAAE,MXN,ZONA 4,328500,24/07/2024,35,328500,Periferica,Bajo,9385.714286,2024,7,10440000,74.10791367
006UG000006jrWBYAY,0014100001uMq7JAAS,0053f000000DoGpAAK,MXN,ZONA 3,152800,24/07/2024,25,152800,Periferica,Bajo,6112,2024,7,9347731,30.15910333
006UG000007ucrOYAQ,001UG000009US9mYAG,0058X00000FQMA0QAP,MXN,ZONA 1,0,24/07/2024,0,0,Central,Muy Bajo,0,2024,7,7889384,11.43833008
006UG000008BGw8YAG,0014100001uMsSYAA0,0053f000000mM3KAAU,MXN,ZONA 4,68000,24/07/2024,9,68000,Periferica,Bajo,7555.555556,2024,7,19219253,68.45881099
006UG000008q0gtYAA,0013f000004YMcCAAW,00541000007MjhWAAS,MXN,ZONA 2,100000,24/07/2024,35,100000,Central,Bajo,2857.142857,2024,7,13402900,13.97530726
006UG000008sw7FYAQ,0014100001uMqPsAAK,00541000007MjgVAAS,MXN,ZONA 3,48825,24/07/2024,15,48825,Periferica,Muy Bajo,3255,2024,7,10275229,17.51392613
006UG0000050omjYAA,0014100001uNFqhAAG,00541000007MjiFAAS,MXN,ZONA 2,797000,23/07/2024,30,797000,Central,Bajo,26566.66667,2024,7,11714314,71.31058025
006UG000007msWjYAI,0014100001uMsEBAA0,00541000007MjgXAAS,MXN,ZONA 3,218000,23/07/2024,4,218000,Periferica,Bajo,54500,2024,7,12922938,8.680103371
006UG000007whN8YAI,001UG000009X4voYAC,0058X00000GBaShQAL,MXN,ZONA 2,30000,23/07/2024,0,30000,Central,Muy Bajo,30000,2024,7,12208878.6,17.08722756
006UG000008IlgbYAC,0014100001bPuldAAC,0053f000000ETPiAAO,MXN,ZONA 3,84900,23/07/2024,15,84900,Periferica,Bajo,5660,2024,7,1819640,32.69703704
006UG000008JNxBYAW,0014100001bPuldAAC,0053f000000ETPiAAO,MXN,ZONA 3,216000,23/07/2024,45,216000,Periferica,Bajo,4800,2024,7,2035640,36.69703704
006UG000008WAsUYAW,0014100001uMuXvAAK,00541000007MjiFAAS,MXN,ZONA 2,40000,23/07/2024,60,40000,Central,Muy Bajo,666.6666667,2024,7,11754314,71.55749383
006UG000007QgfVYAS,0012M0000258OhxQAE,0053f000000ERMNAA4,MXN,ZONA 2,64300,22/07/2024,0,64300,Central,Bajo,64300,2024,7,18908982,63.14238272
006UG000008dCvxYAE,0012M000021WUsdQAG,00541000007N8XPAA0,MXN,ZONA 5,56000,22/07/2024,8,56000,Periferica,Bajo,7000,2024,7,3939692,7.754871111
006UG000008g2qQYAQ,0013f000003WNhvAAG,005UG000001VnS5YAK,MXN,ZONA 1,4300,22/07/2024,0,4300,Central,Muy Bajo,4300,2024,7,1784060,74.91744681
006UG000008pPivYAE,001UG00000AiIUvYAN,00541000007MjgtAAC,MXN,ZONA 5,164000,22/07/2024,0,164000,Periferica,Bajo,164000,2024,7,18346625,28.26096491
006UG000007vAufYAE,0012M000027cSggQAE,00541000007MjhWAAS,MXN,ZONA 2,1950000,20/07/2024,150,1950000,Central,Medio,13000,2024,7,15352900,16.15407821
006UG000007W6awYAC,0013f000004YhFhAAK,0058X00000FQuLgQAL,MXN,ZONA 5,591600,20/07/2024,10,591600,Periferica,Bajo,59160,2024,7,11431870,164.9197388
006UG00000895lTYAQ,0012M000021amd3QAA,0058X00000GnYdoQAF,MXN,ZONA 2,44400,20/07/2024,1,44400,Central,Muy Bajo,44400,2024,7,3036300,6.061162791
006UG000008RKJ1YAO,0013f000002GiyaAAC,00541000007MjgtAAC,MXN,ZONA 5,1090584,20/07/2024,15,1090584,Periferica,Medio,72705.6,2024,7,19437209,30.00033333
006UG000004P3DLYA0,0013f000002IHvcAAG,00541000002payqAAA,MXN,ZONA 3,600000,19/07/2024,0,600000,Periferica,Bajo,600000,2024,7,7146122,22.82040667
006UG000008h6dUYAQ,0014100001vcN9IAAU,00541000007MjhWAAS,MXN,ZONA 2,134000,19/07/2024,0,134000,Central,Bajo,134000,2024,7,15486900,16.30379888
006UG000008NfcCYAS,0014100001uMsATAA0,00541000007MjhWAAS,MXN,ZONA 2,2850000,19/07/2024,0,2850000,Central,Medio,2850000,2024,7,18336900,19.48815642
006UG000003U8HlYAK,001UG000003sdKnYAI,00541000002payqAAA,MXN,ZONA 3,250000,18/07/2024,0,250000,Periferica,Bajo,250000,2024,7,7396122,23.65374
006UG000003UXhaYAG,001UG000003zMMuYAM,0053f000000EKvuAAG,MXN,ZONA 3,457300,18/07/2024,57,457300,Periferica,Bajo,8022.807018,2024,7,5489425,5.458147059
006UG000004tPDBYA2,001UG000005e2OSYAY,00541000002payqAAA,MXN,ZONA 3,100000,18/07/2024,0,100000,Periferica,Bajo,100000,2024,7,7496122,23.98707333
006UG000007959JYAQ,0014100001vaxApAAI,0053f000000lhfmAAA,MXN,ZONA 5,100000,18/07/2024,0,100000,Periferica,Bajo,100000,2024,7,6570971,17.88210057
006UG0000079Qk1YAE,0018X00003NLTrWQAX,00541000002payeAAA,MXN,ZONA 3,100,18/07/2024,0,100,Periferica,Muy Bajo,100,2024,7,17593606,57.84149164
006UG000008a0UkYAI,0014100001vaxAbAAI,00541000007MjgVAAS,MXN,ZONA 3,1910000,18/07/2024,70,1910000,Periferica,Medio,27285.71429,2024,7,12185229,20.95536757
006UG000008fiLRYAY,0014100001vaxAbAAI,00541000007MjgVAAS,MXN,ZONA 3,65455,18/07/2024,33,65455,Periferica,Bajo,1983.484848,2024,7,12250684,21.0733045
006UG000008jOJKYA2,0014100001uMq83AAC,00541000007MjgXAAS,MXN,ZONA 3,318250,18/07/2024,25,318250,Periferica,Bajo,12730,2024,7,13241188,8.918492884
006UG000003n585YAA,0014100001vaxAyAAI,00541000002payqAAA,MXN,ZONA 3,192000,17/07/2024,0,192000,Periferica,Bajo,192000,2024,7,7688122,24.62707333
006UG000003U6uuYAC,0014100001vcN9GAAU,00541000002payqAAA,MXN,ZONA 3,300000,17/07/2024,0,300000,Periferica,Bajo,300000,2024,7,7988122,25.62707333
006UG000003UhfPYAS,0014100001l5RcoAAE,00541000002payqAAA,MXN,ZONA 3,80000,17/07/2024,0,80000,Periferica,Bajo,80000,2024,7,8068122,25.89374
006UG000006Bb5eYAC,001UG000006oP6DYAU,005UG000000eQVFYA2,MXN,ZONA 4,1200000,16/07/2024,0,1200000,Periferica,Medio,1200000,2024,7,11504500,78.34137931
006UG000006BYFpYAO,0014100001uMrF9AAK,005UG000000eQVFYA2,MXN,ZONA 4,300000,16/07/2024,25,300000,Periferica,Bajo,12000,2024,7,11804500,80.41034483
006UG000007msq5YAA,0014100001vaxAbAAI,00541000007MjgVAAS,MXN,ZONA 3,1680000,16/07/2024,60,1680000,Periferica,Medio,28000,2024,7,13930684,24.10033153
006UG00000870UvYAI,001UG000009KHdrYAG,0058X00000GBaShQAL,MXN,ZONA 2,410000,16/07/2024,0,410000,Central,Bajo,410000,2024,7,12618878.6,17.69463496
006UG000008WL9ZYAW,0014100001uMqXQAA0,0053f000000mM3KAAU,MXN,ZONA 4,174500,16/07/2024,0,174500,Periferica,Bajo,174500,2024,7,19393753,69.0894579
006UG000008XSfFYAW,0013f000004YI4pAAG,0053f000000DoGpAAK,MXN,ZONA 3,63954,16/07/2024,8,63954,Periferica,Bajo,7994.25,2024,7,9411685,30.37228333
006UG000005oN0BYAU,0014100001uMqWwAAK,00541000007Mjh2AAC,USD,ZONA 1,20000,15/07/2024,50,404000,Central,Bajo,8080,2024,7,5143142.2,19.71692433
006UG000007fip3YAA,001UG000009BM1dYAG,005UG000000nvgHYAQ,MXN,ZONA 2,30000,15/07/2024,40,30000,Central,Muy Bajo,750,2024,7,7389481,1.248995262
006UG000007l8R8YAI,0018X00003BUbJ8QAL,0058X00000FQMA0QAP,MXN,ZONA 1,0,15/07/2024,0,0,Central,Muy Bajo,0,2024,7,7889384,11.43833008
006UG000007sKXBYA2,0014100001uMqPIAA0,00541000007MjgXAAS,MXN,ZONA 3,430000,15/07/2024,10,430000,Periferica,Bajo,43000,2024,7,13671188,9.240590262
006UG000008RemMYAS,0013f000009ljtoAAA,0058X00000FQuLgQAL,MXN,ZONA 5,510500,15/07/2024,25,510500,Periferica,Bajo,20420,2024,7,11942370,172.3290276
006UG000008Y681YAC,0014100001uMqiYAAS,00541000007MjftAAC,MXN,ZONA 2,325250,14/07/2024,20,325250,Central,Bajo,16262.5,2024,7,11463069,96.14465254
006UG000007UbNtYAK,001UG000008xYNdYAM,0053f000000nxsWAAQ,USD,ZONA 1,19200,13/07/2024,25,387840,Central,Bajo,15513.6,2024,7,36582542.2,4.700919947
006UG000008VIiQYAW,0013f000003V6XxAAK,00541000007MjgtAAC,MXN,ZONA 5,525000,13/07/2024,150,525000,Periferica,Bajo,3500,2024,7,19962209,30.83765391
006UG000002z1AvYAI,0013f000003TnJRAA0,0052M000008ag3jQAA,MXN,ZONA 5,263184,07/12/2024,0,263184,Periferica,Bajo,263184,2024,12,10495486,38.87889081
006UG000005dG3eYAE,0014100001uMqWLAA0,0058X00000GNuKbQAL,MXN,ZONA 1,0,07/12/2024,0,0,Central,Muy Bajo,0,2024,12,4658040,17.48428571
006UG000005Yq4XYAS,0018X000032UFspQAG,00541000007Mj4XAAS,MXN,ZONA 2,3005000,07/12/2024,60,3005000,Central,Medio,50083.33333,2024,12,10460500,5.980647314
006UG000006RHNtYAO,0014100001vaxAfAAI,00541000007MjgwAAC,MXN,ZONA 5,38000,07/12/2024,15,38000,Periferica,Muy Bajo,2533.333333,2024,12,9723000,15.205
006UG0000079dsYYAQ,0014100001uMr3TAAS,00541000007MjfrAAC,MXN,ZONA 2,240000,07/12/2024,25,240000,Central,Bajo,9600,2024,12,17434400,15.60419048
006UG000008IxbKYAS,001UG00000A11cEYAR,00541000007MjiFAAS,USD,ZONA 2,15000,07/12/2024,0,303000,Central,Bajo,303000,2024,12,12057314,73.4278642
006UG000008J3jxYAC,001UG00000A1O5lYAF,0053f000000m1eKAAQ,MXN,ZONA 3,100000,07/12/2024,0,100000,Periferica,Bajo,100000,2024,12,14044300,13.08655968
006UG000008O4aYYAS,001UG00000A7agxYAB,0053f000000ETPiAAO,MXN,ZONA 3,1280000,07/12/2024,0,1280000,Periferica,Medio,1280000,2024,12,3315640,60.40074074
006UG000008YCOkYAO,0018X00003Exf8uQAB,0053f000000nxsgAAA,USD,ZONA 1,20000,07/12/2024,0,404000,Central,Bajo,404000,2024,12,4914862,36.43230769
006UG000008YGqYYAW,0013f00000715T7AAI,0058X00000GIoK5QAL,MXN,ZONA 4,391200,07/12/2024,0,391200,Periferica,Bajo,391200,2024,12,22641132,17.86761
006UG000008Zd57YAC,0014100001uMqXPAA0,005410000048aE5AAI,USD,ZONA 2,8889,07/12/2024,15,179557.8,Central,Bajo,11970.52,2024,12,454057.8,14.39178983
006UG000008ZTowYAG,0014100001uMsHYAA0,0058X00000GnzGoQAJ,MXN,ZONA 5,336000,07/12/2024,16,336000,Periferica,Bajo,21000,2024,12,3923448,6.473234286
006UG000005oaYTYAY,0013f0000062BI6AAM,0058X00000GIoK5QAL,MXN,ZONA 4,420000,07/11/2024,40,420000,Periferica,Bajo,10500,2024,11,23061132,18.21761
006UG000007oSwLYAU,0013f000009nB9aAAE,00541000007Mjg2AAC,MXN,ZONA 2,252000,07/11/2024,25,252000,Central,Bajo,10080,2024,11,7477964,28.911856
006UG000007wrG2YAI,0018X00003P6SdfQAF,0058X00000Gotl2QAB,USD,ZONA 1,5500,07/11/2024,60,111100,Central,Bajo,1851.666667,2024,11,16875546,17.90097442
006UG000008S19RYAS,0014100001uNFnRAAW,00541000007Mjg2AAC,MXN,ZONA 2,50000,07/11/2024,50,50000,Central,Bajo,1000,2024,11,7527964,29.111856
006UG000008XEVpYAO,0014100001uMsHYAA0,0058X00000GnzGnQAJ,MXN,ZONA 5,164344,07/11/2024,0,164344,Periferica,Bajo,164344,2024,11,1157480,4.538234816
0068X00001MPsE5QAL,0018X00003EybnOQAR,00541000007MjgdAAC,MXN,ZONA 3,385000,07/10/2024,21,385000,Periferica,Bajo,18333.33333,2024,10,15691665,6.885258794
006UG000003lGlyYAE,0013f0000059OSpAAM,0052M000008ag3jQAA,MXN,ZONA 5,122380,07/10/2024,33,122380,Periferica,Bajo,3708.484848,2024,10,10617866,39.34388869
